log_id,user_id,access_type,location,access_time,status,ip_address
10800,244,Server Room Access,Pool,2025-04-25,Denied,192.168.230.78
10801,470,Room Access,Gym,2024-07-17,Denied,192.168.168.220
10802,453,Room Access,Lobby,2026-04-02,Denied,192.168.182.204
10803,180,Server Room Access,Floor 3,2024-12-01,Failed,192.168.42.83
10804,295,Room Access,Pool,2024-03-16,Failed,192.168.143.217
10805,394,Server Room Access,Main Gate,2026-03-07,Denied,192.168.114.175
10806,480,Server Room Access,Main Gate,2024-05-17,Denied,192.168.44.209
10807,314,System Login,Kitchen,2025-04-24,Denied,192.168.164.92
10808,52,Server Room Access,Kitchen,2025-03-21,Success,192.168.240.221
10809,300,Server Room Access,Conference Room,2026-04-30,Failed,192.168.124.65
10810,496,Room Access,Gym,2025-12-18,Denied,192.168.88.233
10811,82,Room Access,Floor 3,2025-07-24,Failed,192.168.71.237
10812,195,Room Access,Gym,2024-01-01,Failed,192.168.104.131
10813,249,Server Room Access,Conference Room,2025-12-19,Failed,192.168.187.227
10814,39,Room Access,Floor 2,2024-11-19,Success,192.168.98.240
10815,362,System Login,Pool,2026-01-06,Success,192.168.115.116
10816,476,Room Access,Gym,2025-08-08,Denied,192.168.186.152
10817,462,System Login,Storage,2025-02-25,Success,192.168.71.99
10818,197,System Login,Floor 1,2024-04-07,Denied,192.168.11.247
10819,239,Server Room Access,Floor 2,2026-02-22,Success,192.168.135.163
10820,456,System Login,Kitchen,2025-10-20,Success,192.168.109.52
10821,171,System Login,Main Gate,2025-09-26,Failed,192.168.35.252
10822,175,Room Access,Storage,2024-05-20,Success,192.168.93.62
10823,431,Room Access,Gym,2024-12-19,Denied,192.168.82.130
10824,346,Room Access,Back Gate,2025-06-15,Success,192.168.25.79
10825,441,System Login,Main Gate,2024-03-30,Denied,192.168.26.115
10826,307,System Login,Main Gate,2026-02-02,Failed,192.168.191.147
10827,93,Server Room Access,Reception,2026-02-20,Denied,192.168.119.61
10828,202,Room Access,Parking,2025-11-06,Denied,192.168.223.217
10829,33,System Login,Floor 3,2026-01-14,Success,192.168.19.253
10830,235,System Login,Conference Room,2025-09-07,Failed,192.168.171.233
10831,13,Server Room Access,Floor 3,2024-07-12,Success,192.168.188.109
10832,436,Room Access,Storage,2024-06-15,Denied,192.168.55.61
10833,320,Server Room Access,Lobby,2025-05-31,Failed,192.168.254.103
10834,481,System Login,Conference Room,2025-10-29,Success,192.168.14.136
10835,280,Server Room Access,Conference Room,2025-11-25,Denied,192.168.211.98
10836,55,System Login,Floor 2,2024-09-26,Denied,192.168.92.234
10837,450,System Login,Kitchen,2024-09-09,Success,192.168.222.179
10838,54,System Login,Storage,2025-09-19,Failed,192.168.163.179
10839,117,System Login,Server Room,2024-12-13,Denied,192.168.252.99
10840,52,Room Access,Server Room,2024-09-23,Failed,192.168.111.111
10841,290,Room Access,Back Gate,2025-08-29,Failed,192.168.42.217
10842,37,System Login,Floor 3,2025-10-17,Denied,192.168.216.246
10843,35,Room Access,Reception,2025-07-17,Success,192.168.221.91
10844,9,Server Room Access,Back Gate,2024-06-19,Denied,192.168.91.235
10845,299,System Login,Back Gate,2025-01-30,Denied,192.168.103.245
10846,62,System Login,Main Gate,2026-01-29,Failed,192.168.208.250
10847,288,System Login,Floor 2,2024-07-22,Success,192.168.184.62
10848,50,Room Access,Reception,2025-09-24,Success,192.168.45.99
10849,9,Server Room Access,Pool,2025-10-29,Denied,192.168.166.224
10850,268,Server Room Access,Server Room,2025-04-23,Denied,192.168.128.94
10851,162,System Login,Floor 2,2025-01-26,Failed,192.168.253.181
10852,119,System Login,Floor 3,2024-12-10,Failed,192.168.87.48
10853,92,Room Access,Main Gate,2026-04-02,Failed,192.168.171.36
10854,97,Room Access,Main Gate,2024-10-29,Denied,192.168.6.24
10855,205,System Login,Floor 1,2025-07-29,Denied,192.168.235.172
10856,116,Server Room Access,Server Room,2026-02-14,Denied,192.168.228.247
10857,302,Room Access,Kitchen,2025-08-18,Denied,192.168.255.143
10858,291,Server Room Access,Kitchen,2024-10-21,Failed,192.168.85.73
10859,112,System Login,Main Gate,2025-07-30,Denied,192.168.68.202
10860,287,Server Room Access,Parking,2025-03-02,Denied,192.168.234.34
10861,355,Server Room Access,Pool,2025-09-28,Failed,192.168.194.62
10862,421,Room Access,Floor 3,2025-12-13,Failed,192.168.53.24
10863,434,System Login,Storage,2024-11-26,Failed,192.168.135.166
10864,20,Server Room Access,Parking,2025-08-02,Failed,192.168.6.25
10865,460,System Login,Reception,2024-10-01,Denied,192.168.222.124
10866,425,Room Access,Kitchen,2025-05-07,Failed,192.168.105.95
10867,129,Room Access,Gym,2026-04-11,Success,192.168.36.232
10868,310,System Login,Pool,2024-06-06,Denied,192.168.37.103
10869,153,System Login,Reception,2024-08-22,Denied,192.168.34.76
10870,343,Server Room Access,Floor 3,2024-10-12,Failed,192.168.159.191
10871,113,System Login,Lobby,2024-05-06,Success,192.168.220.237
10872,185,System Login,Main Gate,2025-10-18,Denied,192.168.115.54
10873,217,System Login,Back Gate,2025-06-13,Denied,192.168.12.195
10874,469,Server Room Access,Floor 2,2026-02-07,Success,192.168.67.95
10875,466,System Login,Pool,2025-06-14,Denied,192.168.71.195
10876,193,System Login,Parking,2024-03-09,Denied,192.168.173.39
10877,344,System Login,Server Room,2025-09-10,Success,192.168.21.244
10878,406,Room Access,Storage,2025-10-31,Failed,192.168.40.194
10879,497,Server Room Access,Floor 3,2024-11-03,Failed,192.168.201.101
10880,18,Server Room Access,Reception,2024-06-25,Failed,192.168.31.202
10881,393,Server Room Access,Parking,2024-09-24,Failed,192.168.201.72
10882,409,System Login,Reception,2025-11-19,Denied,192.168.5.171
10883,49,Room Access,Back Gate,2026-04-10,Success,192.168.34.234
10884,209,Room Access,Back Gate,2024-10-17,Success,192.168.63.12
10885,254,System Login,Pool,2026-02-15,Success,192.168.46.39
10886,226,Room Access,Floor 1,2024-06-21,Denied,192.168.223.171
10887,256,Server Room Access,Reception,2024-07-11,Success,192.168.59.106
10888,306,System Login,Main Gate,2024-02-18,Failed,192.168.204.28
10889,62,Room Access,Pool,2025-02-28,Denied,192.168.141.45
10890,322,System Login,Reception,2024-09-18,Denied,192.168.8.23
10891,116,Server Room Access,Back Gate,2025-05-10,Failed,192.168.243.156
10892,162,Room Access,Gym,2025-05-06,Failed,192.168.64.38
10893,126,System Login,Parking,2024-03-08,Success,192.168.51.246
10894,374,Server Room Access,Reception,2026-04-04,Success,192.168.199.25
10895,94,Room Access,Floor 3,2025-08-05,Denied,192.168.142.225
10896,339,System Login,Storage,2025-06-26,Failed,192.168.12.205
10897,437,Room Access,Pool,2026-02-26,Failed,192.168.151.88
10898,215,Room Access,Gym,2024-08-01,Failed,192.168.248.40
10899,451,Server Room Access,Server Room,2024-11-13,Failed,192.168.46.184
10900,438,Server Room Access,Floor 1,2024-03-22,Success,192.168.63.74
10901,92,Server Room Access,Server Room,2025-10-07,Denied,192.168.180.231
10902,319,Room Access,Floor 2,2024-09-24,Denied,192.168.10.169
10903,234,System Login,Reception,2024-02-15,Success,192.168.136.13
10904,77,Server Room Access,Server Room,2025-12-19,Denied,192.168.255.123
10905,160,Room Access,Main Gate,2025-08-29,Success,192.168.168.53
10906,94,Room Access,Server Room,2024-04-03,Success,192.168.99.181
10907,281,Room Access,Reception,2024-03-26,Success,192.168.143.135
10908,365,Room Access,Floor 2,2025-11-05,Success,192.168.160.218
10909,233,System Login,Gym,2026-03-07,Success,192.168.119.213
10910,63,System Login,Reception,2025-10-08,Success,192.168.201.199
10911,283,Server Room Access,Server Room,2026-03-06,Denied,192.168.224.3
10912,48,Room Access,Storage,2025-08-09,Success,192.168.161.140
10913,322,Room Access,Storage,2025-01-31,Success,192.168.90.238
10914,306,Server Room Access,Storage,2025-01-31,Failed,192.168.135.165
10915,181,Server Room Access,Server Room,2024-01-20,Denied,192.168.245.90
10916,116,Server Room Access,Server Room,2024-02-24,Denied,192.168.215.8
10917,157,System Login,Main Gate,2024-07-12,Failed,192.168.250.217
10918,216,Server Room Access,Lobby,2025-09-30,Success,192.168.19.205
10919,27,Server Room Access,Pool,2025-08-19,Success,192.168.55.48
10920,261,Room Access,Server Room,2025-07-19,Denied,192.168.44.49
10921,254,Server Room Access,Storage,2026-04-13,Success,192.168.230.72
10922,287,System Login,Kitchen,2025-06-13,Failed,192.168.38.222
10923,73,System Login,Main Gate,2024-03-01,Denied,192.168.201.147
10924,304,Server Room Access,Floor 1,2024-07-26,Failed,192.168.38.46
10925,342,Room Access,Conference Room,2026-03-30,Denied,192.168.121.245
10926,133,Room Access,Server Room,2025-07-04,Denied,192.168.53.114
10927,289,System Login,Conference Room,2024-04-20,Success,192.168.174.80
10928,469,Server Room Access,Floor 2,2025-04-12,Success,192.168.98.198
10929,395,System Login,Parking,2025-07-23,Failed,192.168.105.30
10930,15,Server Room Access,Floor 3,2024-09-10,Failed,192.168.118.43
10931,17,Room Access,Storage,2025-11-19,Failed,192.168.12.46
10932,69,Server Room Access,Storage,2024-05-25,Failed,192.168.251.192
10933,425,Room Access,Kitchen,2025-08-31,Denied,192.168.158.203
10934,157,Server Room Access,Server Room,2025-08-15,Failed,192.168.63.57
10935,405,Room Access,Back Gate,2024-05-04,Success,192.168.157.47
10936,412,Room Access,Parking,2024-04-10,Failed,192.168.210.191
10937,390,Server Room Access,Lobby,2025-06-24,Denied,192.168.44.238
10938,335,Room Access,Server Room,2025-07-20,Denied,192.168.98.114
10939,253,Server Room Access,Reception,2024-05-05,Failed,192.168.63.105
10940,498,Server Room Access,Back Gate,2025-05-09,Failed,192.168.242.8
10941,432,Server Room Access,Floor 1,2024-04-10,Failed,192.168.21.91
10942,361,Server Room Access,Parking,2024-12-03,Success,192.168.80.110
10943,11,Room Access,Floor 2,2025-05-26,Success,192.168.244.57
10944,319,Server Room Access,Storage,2024-05-01,Failed,192.168.134.76
10945,481,System Login,Parking,2024-09-21,Success,192.168.201.58
10946,275,Room Access,Storage,2025-09-23,Success,192.168.164.51
10947,137,System Login,Parking,2025-11-20,Denied,192.168.51.10
10948,429,System Login,Pool,2024-02-25,Denied,192.168.243.60
10949,133,Server Room Access,Floor 3,2025-12-15,Denied,192.168.244.3
10950,151,System Login,Main Gate,2025-09-20,Success,192.168.147.1
10951,227,Room Access,Kitchen,2025-06-09,Failed,192.168.128.222
10952,475,System Login,Pool,2025-05-25,Failed,192.168.147.102
10953,89,Room Access,Main Gate,2025-09-27,Success,192.168.136.64
10954,419,System Login,Conference Room,2024-11-14,Failed,192.168.55.135
10955,209,Server Room Access,Floor 1,2025-02-08,Failed,192.168.188.164
10956,190,System Login,Floor 2,2024-08-13,Denied,192.168.41.83
10957,91,Server Room Access,Parking,2025-12-02,Failed,192.168.241.193
10958,159,Room Access,Storage,2024-06-27,Failed,192.168.241.42
10959,258,System Login,Conference Room,2026-03-20,Failed,192.168.94.169
10960,482,Room Access,Server Room,2024-07-19,Denied,192.168.71.169
10961,244,Room Access,Pool,2026-01-22,Denied,192.168.169.44
10962,3,Room Access,Reception,2024-01-11,Denied,192.168.55.202
10963,270,System Login,Server Room,2024-10-14,Success,192.168.252.202
10964,162,Server Room Access,Back Gate,2024-02-17,Success,192.168.232.131
10965,192,Server Room Access,Reception,2024-07-14,Success,192.168.123.189
10966,92,Room Access,Parking,2025-11-17,Denied,192.168.54.170
10967,247,System Login,Floor 3,2026-01-02,Denied,192.168.106.137
10968,12,System Login,Floor 3,2024-08-20,Denied,192.168.55.124
10969,127,Room Access,Lobby,2024-09-15,Denied,192.168.249.164
10970,298,Room Access,Back Gate,2024-12-28,Denied,192.168.174.147
10971,126,System Login,Pool,2024-09-22,Failed,192.168.150.161
10972,394,Server Room Access,Pool,2025-09-07,Failed,192.168.230.215
10973,126,Room Access,Floor 1,2025-01-02,Success,192.168.129.116
10974,69,Room Access,Parking,2025-08-31,Denied,192.168.135.3
10975,475,System Login,Kitchen,2026-01-21,Failed,192.168.143.176
10976,461,Server Room Access,Main Gate,2024-10-30,Denied,192.168.44.54
10977,380,System Login,Floor 3,2025-12-30,Failed,192.168.114.46
10978,462,Server Room Access,Floor 3,2025-05-06,Failed,192.168.123.159
10979,160,Room Access,Reception,2024-10-11,Success,192.168.133.198
10980,487,System Login,Parking,2025-11-22,Failed,192.168.139.216
10981,371,Server Room Access,Conference Room,2024-07-08,Denied,192.168.65.175
10982,343,System Login,Floor 2,2024-08-24,Failed,192.168.145.169
10983,327,Room Access,Parking,2025-11-22,Failed,192.168.60.178
10984,236,Server Room Access,Server Room,2025-05-17,Success,192.168.17.53
10985,13,System Login,Server Room,2024-11-29,Denied,192.168.42.11
10986,191,Server Room Access,Floor 3,2024-02-24,Failed,192.168.142.52
10987,467,System Login,Back Gate,2026-04-26,Failed,192.168.17.156
10988,204,System Login,Pool,2025-05-13,Failed,192.168.113.249
10989,328,System Login,Pool,2024-12-03,Success,192.168.102.130
10990,273,System Login,Floor 2,2024-12-03,Success,192.168.204.161
10991,23,Room Access,Floor 2,2024-10-30,Denied,192.168.59.140
10992,482,Room Access,Floor 2,2026-01-20,Failed,192.168.226.128
10993,245,System Login,Parking,2026-03-04,Denied,192.168.131.185
10994,30,System Login,Conference Room,2024-12-07,Success,192.168.193.2
10995,295,Room Access,Reception,2025-02-28,Success,192.168.89.230
10996,218,Server Room Access,Storage,2024-04-09,Denied,192.168.137.221
10997,310,System Login,Conference Room,2024-05-04,Denied,192.168.97.55
10998,347,Room Access,Main Gate,2026-03-27,Success,192.168.108.23
10999,29,Room Access,Floor 3,2025-02-21,Failed,192.168.173.58
11000,45,Room Access,Main Gate,2026-03-05,Success,192.168.39.27
11001,82,Room Access,Parking,2025-11-02,Success,192.168.75.220
11002,285,Room Access,Back Gate,2024-04-17,Success,192.168.13.91
11003,43,Room Access,Parking,2024-11-07,Failed,192.168.119.62
11004,315,Room Access,Kitchen,2026-04-05,Denied,192.168.168.46
11005,430,Server Room Access,Server Room,2024-03-27,Denied,192.168.179.174
11006,201,Server Room Access,Gym,2024-05-26,Denied,192.168.210.81
11007,400,Server Room Access,Floor 3,2024-07-12,Success,192.168.255.172
11008,78,Server Room Access,Back Gate,2024-04-29,Failed,192.168.47.173
11009,7,Room Access,Conference Room,2025-10-14,Success,192.168.28.66
11010,149,Server Room Access,Main Gate,2026-01-02,Success,192.168.76.77
11011,242,System Login,Gym,2024-01-15,Denied,192.168.20.224
11012,384,Server Room Access,Gym,2024-08-29,Success,192.168.128.220
11013,432,Room Access,Main Gate,2024-06-24,Failed,192.168.25.232
11014,250,Room Access,Floor 3,2025-04-14,Denied,192.168.91.4
11015,460,System Login,Reception,2026-04-26,Failed,192.168.218.157
11016,482,Server Room Access,Storage,2024-02-03,Denied,192.168.24.36
11017,294,System Login,Floor 1,2024-08-09,Failed,192.168.33.190
11018,289,Room Access,Pool,2025-07-30,Success,192.168.4.211
11019,150,Server Room Access,Floor 2,2024-03-05,Failed,192.168.81.176
11020,160,Room Access,Floor 1,2024-12-03,Failed,192.168.56.36
11021,67,Server Room Access,Back Gate,2025-03-13,Denied,192.168.125.171
11022,275,Room Access,Reception,2024-12-19,Denied,192.168.199.133
11023,400,System Login,Floor 1,2025-02-13,Denied,192.168.88.178
11024,103,Room Access,Floor 2,2025-06-04,Success,192.168.4.81
11025,15,Room Access,Back Gate,2025-03-04,Success,192.168.78.243
11026,45,Server Room Access,Kitchen,2025-11-06,Denied,192.168.87.38
11027,23,System Login,Back Gate,2026-04-13,Failed,192.168.192.228
11028,26,Server Room Access,Conference Room,2025-09-28,Success,192.168.106.90
11029,467,System Login,Pool,2025-07-14,Success,192.168.209.131
11030,24,Room Access,Gym,2024-08-17,Denied,192.168.192.52
11031,83,Room Access,Pool,2025-07-01,Failed,192.168.101.112
11032,227,Room Access,Main Gate,2026-03-30,Success,192.168.205.54
11033,432,System Login,Back Gate,2024-04-01,Failed,192.168.190.177
11034,393,System Login,Server Room,2025-05-02,Denied,192.168.29.182
11035,471,Room Access,Back Gate,2025-03-18,Denied,192.168.23.42
11036,249,Room Access,Reception,2025-06-15,Success,192.168.225.215
11037,97,Room Access,Gym,2024-05-19,Denied,192.168.24.208
11038,396,Room Access,Gym,2025-05-13,Denied,192.168.65.40
11039,313,Server Room Access,Floor 2,2025-04-13,Success,192.168.210.171
11040,9,Server Room Access,Floor 1,2025-12-29,Denied,192.168.158.24
11041,189,Room Access,Back Gate,2024-02-07,Success,192.168.248.177
11042,80,Room Access,Floor 3,2024-09-20,Success,192.168.176.119
11043,44,System Login,Reception,2024-07-21,Failed,192.168.180.232
11044,453,Server Room Access,Kitchen,2025-05-01,Denied,192.168.182.227
11045,89,System Login,Floor 1,2024-07-08,Denied,192.168.152.176
11046,394,Room Access,Pool,2025-12-16,Failed,192.168.142.125
11047,19,System Login,Pool,2024-10-16,Failed,192.168.101.230
11048,217,Room Access,Storage,2025-01-03,Success,192.168.205.64
11049,209,Server Room Access,Pool,2025-07-16,Denied,192.168.243.65
11050,302,Room Access,Floor 2,2024-11-24,Success,192.168.216.153
11051,251,Server Room Access,Conference Room,2024-04-04,Success,192.168.170.156
11052,293,Server Room Access,Server Room,2024-04-20,Denied,192.168.81.62
11053,3,Room Access,Parking,2026-02-14,Denied,192.168.146.175
11054,277,Server Room Access,Floor 1,2025-12-28,Failed,192.168.66.103
11055,414,Server Room Access,Pool,2024-11-25,Success,192.168.72.150
11056,23,Room Access,Storage,2025-02-27,Failed,192.168.117.33
11057,416,Server Room Access,Conference Room,2025-11-25,Denied,192.168.22.82
11058,481,Room Access,Lobby,2025-10-23,Denied,192.168.245.184
11059,357,Server Room Access,Main Gate,2024-01-04,Failed,192.168.64.84
11060,221,Room Access,Conference Room,2025-06-06,Denied,192.168.32.11
